year,month,statefp,countyfp,rate/trap_night
2017,8,34,21,0.1225806451612903
2017,8,34,23,0.6430260047281324
2017,8,34,25,5.387096774193548
2017,8,34,27,0.6451612903225806
2017,8,34,29,12.948387096774194
2017,8,34,31,0.0
2017,8,34,33,28.95008912655971
2017,8,34,35,0.1774193548387097
2017,8,34,37,11.172043010752688
2017,8,37,67,3.0
2017,8,37,71,0.4
2017,8,37,129,8.18
2017,8,37,147,7.589285714285714
2017,8,38,105,2.536290322580645
2017,8,46,29,25.266666666666666
2017,8,49,11,890.1958333333333
2017,8,49,35,582.2029063308505
2017,8,53,67,18.2
2017,8,56,39,0.9672131147540984
2017,9,4,13,2.079437076522912
2017,9,6,1,12.957142857142857
2017,9,6,7,6.568470418470419
2017,9,6,11,4.1232492997198875
2017,9,6,13,41.15358914650197
2017,9,6,19,90.35752239672759
2017,9,6,21,3.4285714285714284
2017,9,6,29,98.55755428848633
2017,9,6,31,7.0
2017,9,6,37,53.59235203695417
2017,9,6,41,39.59902597402598
2017,9,6,61,35.53038443538305
2017,9,6,65,74.10894291451521
2017,9,6,67,56.1767200735818
2017,9,6,71,59.7362794133212
2017,9,6,83,4.755944931163955
2017,9,6,85,2.9332657900741506
2017,9,6,89,69.82231147618522
2017,9,6,97,16.260962773112993
2017,9,6,99,102.02804165914154
2017,9,6,101,25.825779036827196
2017,9,6,107,106.73365575977205
2017,9,6,111,39.78797289666855
2017,9,6,113,95.05397370324775
2017,9,6,115,38.064625850340136
2017,9,31,13,1.5
2017,9,31,31,1.0833333333333333
2017,9,31,45,2.454545454545454
2017,9,31,51,1.6666666666666667
2017,9,31,55,6.033333333333333
2017,9,31,69,3.5833333333333335
2017,9,31,79,29.0
2017,9,31,89,8.636363636363637
2017,9,31,111,6.25
2017,9,31,157,14.25
2017,9,31,179,9.833333333333332
2017,9,34,1,4.116666666666666
2017,9,34,3,1.2666666666666668
2017,9,34,7,2.0933333333333333
2017,9,34,9,1.129032258064516
2017,9,34,11,12.66
2017,9,34,13,0.0
2017,9,34,15,0.0
2017,9,34,17,32.1
2017,9,34,19,0.0142180094786729
2017,9,34,21,0.3533333333333333
2017,9,34,23,0.5379464285714285
2017,9,34,25,3.74
2017,9,34,27,0.3133333333333333
2017,9,34,29,7.786666666666667
2017,9,34,31,0.0
2017,9,34,33,44.21072088724584
2017,9,34,35,0.0833333333333333
2017,9,34,37,4.111111111111111
2017,9,37,129,410.5641025641026
2017,9,37,147,5.2727272727272725
2017,9,37,175,5.0
2017,9,38,105,0.0416666666666666
2017,9,49,11,305.8318181818182
2017,9,49,35,199.4197339889018
2017,9,53,67,4.0
2017,9,56,39,0.4
2017,10,4,13,2.8483616604020265
2017,10,6,1,2.94617773530817
2017,10,6,7,2.0967261904761907
2017,10,6,11,6.160714285714286
2017,10,6,13,43.26244343891401
2017,10,6,19,52.00114762981203
2017,10,6,21,1.476190476190476
2017,10,6,29,57.77876705198821
2017,10,6,37,60.569991651054494
2017,10,6,41,4.354106280193236
2017,10,6,61,3.946330532212885
2017,10,6,65,186.7273183630307
2017,10,6,67,24.00973841670738
2017,10,6,71,49.848361183186306
2017,10,6,83,1.3142857142857143
2017,10,6,85,1.2335476138992956
2017,10,6,89,2.736785052061047
2017,10,6,97,2.7307340516239047
2017,10,6,99,51.05721873491067
2017,10,6,101,3.542372881355932
2017,10,6,111,0.5459115917283246
2017,10,6,113,20.644090399831615
2017,10,6,115,0.7142857142857141
2017,10,34,1,1.6048387096774193
2017,10,34,3,0.0
2017,10,34,7,0.2645161290322581
2017,10,34,9,0.3633049817739975
2017,10,34,11,1.070967741935484
2017,10,34,13,0.0
2017,10,34,15,0.0
2017,10,34,17,6.451612903225806
2017,10,34,21,0.0193548387096774
2017,10,34,23,0.0066445182724252
2017,10,34,25,0.8516129032258064
2017,10,34,27,0.0064516129032258
2017,10,34,29,0.0
2017,10,34,31,0.0
2017,10,34,33,18.84910485933504
2017,10,34,35,0.0
2017,10,34,37,0.6344086021505375
2017,10,37,129,517.205
2017,10,37,147,7.694444444444445
2017,10,49,35,1.464519976147883
2017,11,4,13,1.21015538290788
2017,11,6,1,0.7873203719357564
2017,11,6,7,0.488095238095238
2017,11,6,13,0.094224924012158
2017,11,6,19,39.67948717948718
2017,11,6,21,0.2857142857142857
2017,11,6,29,0.0109890109890109
2017,11,6,37,49.295923550181456
2017,11,6,61,1.392156862745098
2017,11,6,65,53.30401301025332
2017,11,6,67,5.73219758487731
2017,11,6,71,40.645061728395056
2017,11,6,83,1.7142857142857142
2017,11,6,85,0.3502304147465437
2017,11,6,89,0.8642857142857142
2017,11,6,97,1.5
2017,11,6,111,0.1183486238532109
2017,11,6,113,4.676984126984126
2017,11,37,129,655.5
2017,11,37,147,5.333333333333333
2017,12,4,13,0.34999999999999987
2017,12,6,1,1.2044817927170868
2017,12,6,13,0.0420168067226889
2017,12,6,19,1.2285714285714284
2017,12,6,37,0.4262295081967213
2017,12,6,61,0.0625
2017,12,6,65,30.62329012494898
2017,12,6,67,2.891689101172383
2017,12,6,71,47.5
2017,12,6,85,0.027027027027027
2017,12,6,89,0.875
2017,12,6,97,0.0
2017,12,6,111,0.008
2017,12,6,113,1.421768707482993
2017,12,37,129,784.0
2018,1,4,13,0.8041915117502629
2018,1,6,1,0.1746031746031746
2018,1,6,13,0.02803738317757
2018,1,6,37,0.1304347826086956
2018,1,6,61,0.2295081967213114
2018,1,6,65,80.51442128233842
2018,1,6,67,2.672269283082947
2018,1,6,85,0.0454545454545454
2018,1,6,89,1.0896551724137928
2018,1,6,111,0.011787819253438001
2018,1,6,113,0.8849206349206344
2018,1,37,129,15.0
2018,2,4,13,0.8930984085742124
2018,2,6,1,5.267857142857143
2018,2,6,13,0.1751700680272108
2018,2,6,37,10.994897959183673
2018,2,6,61,0.26
2018,2,6,65,101.7859907120743
2018,2,6,67,3.449869602506432
2018,2,6,71,1.992063492063492
2018,2,6,85,0.0999999999999999
2018,2,6,89,2.6769480519480515
2018,2,6,111,0.0093808630393995
2018,2,6,113,1.2074108157852
2018,2,37,129,3.0
2018,3,4,13,2.0957439198855505
2018,3,6,1,1.4647619047619047
2018,3,6,7,0.0952380952380952
2018,3,6,13,0.1149825783972124
2018,3,6,19,12.424074074074074
2018,3,6,37,24.82413480509785
2018,3,6,61,0.5
2018,3,6,65,89.47106143567483
2018,3,6,67,3.82643427741467
2018,3,6,71,17.61830606710332
2018,3,6,83,1.0
2018,3,6,85,0.0256410256410256
2018,3,6,89,6.604370327774583
2018,3,6,99,0.0
2018,3,6,107,7.636363636363637
2018,3,6,111,0.018087855297157597
2018,3,6,113,0.5834571137323429
2018,3,37,129,5.943548387096774
2018,3,37,147,0.0
2018,4,4,13,4.008968253968254
2018,4,6,1,4.888257575757575
2018,4,6,7,4.465773809523808
2018,4,6,13,0.4114671163575042
2018,4,6,19,70.86888869022786
2018,4,6,21,2.9642857142857144
2018,4,6,29,11.777380952380952
2018,4,6,31,8.0
2018,4,6,37,75.11262190219861
2018,4,6,41,1.9999999999999998
2018,4,6,61,11.479166666666666
2018,4,6,65,211.3244377453439
2018,4,6,67,14.2412063043039
2018,4,6,71,37.48414974992645
2018,4,6,83,0.1915151515151515
2018,4,6,85,22.557806467540978
2018,4,6,89,3.4837641866330387
2018,4,6,97,12.959305480195333
2018,4,6,99,15.69375428963624
2018,4,6,101,1.5774647887323943
2018,4,6,107,19.945052419933937
2018,4,6,111,2.620873371770233
2018,4,6,113,8.49424983275558
2018,4,6,115,3.104166666666667
2018,4,34,9,0.1
2018,4,37,129,18.06756756756757
2018,4,37,133,15.111111111111112
2018,4,37,147,1.5555555555555554
2018,4,49,35,7.6875
2018,5,4,13,2.3342642293362856
2018,5,6,1,6.657743971516426
2018,5,6,7,11.919444444444444
2018,5,6,11,1.6485260770975054
2018,5,6,13,52.08937728937729
2018,5,6,19,67.07530688542379
2018,5,6,21,9.0
2018,5,6,29,28.972899550615214
2018,5,6,37,100.17778674912107
2018,5,6,41,5.166692688004163
2018,5,6,61,6.483345455373177
2018,5,6,65,86.25774263005563
2018,5,6,67,47.40318284528688
2018,5,6,71,44.56626072041166
2018,5,6,83,0.7527777777777775
2018,5,6,85,3.436011058106117
2018,5,6,89,6.5279614325068875
2018,5,6,97,20.96871794871795
2018,5,6,99,44.39959296646043
2018,5,6,101,4.964066449981943
2018,5,6,107,57.64215097862692
2018,5,6,111,7.593786295005808
2018,5,6,113,25.392017123220228
2018,5,6,115,12.153803596127247
2018,5,31,55,2.4444444444444446
2018,5,31,69,1.4
2018,5,31,79,1.6666666666666665
2018,5,31,111,4.2
2018,5,34,9,0.800818553888131
2018,5,34,33,2.9614325068870526
2018,5,37,67,16.404761904761905
2018,5,37,71,0.5
2018,5,37,129,45.24183006535948
2018,5,37,133,57.17857142857143
2018,5,37,147,5.38235294117647
2018,5,37,175,4.25
2018,5,49,11,83.86084142394823
2018,5,49,35,43.55749226514534
2018,6,4,13,2.6396215257244235
2018,6,6,1,26.5357460493166
2018,6,6,7,18.760416666666664
2018,6,6,11,16.658916586768935
2018,6,6,13,41.336630036630034
2018,6,6,19,97.77044322309818
2018,6,6,21,60.09432234432235
2018,6,6,29,91.88575919818098
2018,6,6,31,31.066666666666666
2018,6,6,37,111.58074050534302
2018,6,6,41,11.49537037037037
2018,6,6,61,15.642461255891382
2018,6,6,65,66.77300782930116
2018,6,6,67,92.24737596091443
2018,6,6,71,55.610392720306514
2018,6,6,83,0.4655172413793102
2018,6,6,85,7.14426504470972
2018,6,6,89,64.37419856831622
2018,6,6,97,26.270825317342897
2018,6,6,99,62.34685697808535
2018,6,6,101,76.36923288657393
2018,6,6,107,100.27768724218762
2018,6,6,111,1.7037668798862826
2018,6,6,113,155.9131439643862
2018,6,6,115,355.40145576707727
2018,6,31,13,9.727272727272728
2018,6,31,31,115.66666666666664
2018,6,31,45,4.333333333333333
2018,6,31,51,17.833333333333332
2018,6,31,55,3.9153846153846157
2018,6,31,69,23.666666666666668
2018,6,31,79,1.6666666666666667
2018,6,31,89,41.083333333333336
2018,6,31,111,9.083333333333334
2018,6,31,157,0.5
2018,6,31,179,14.666666666666666
2018,6,34,9,7.378303198887344
2018,6,34,33,15.755154639175258
2018,6,37,67,14.097794117647059
2018,6,37,129,71.82051282051282
2018,6,37,133,109.66666666666667
2018,6,37,147,65.46876310272536
2018,6,37,175,149.5
2018,6,38,105,0.3794642857142857
2018,6,49,5,74.16666666666667
2018,6,49,11,290.343347639485
2018,6,49,35,231.0355180639452
2018,6,53,67,58.44444444444444
2018,6,56,39,0.532258064516129
2018,7,4,13,1.7757749712973592
2018,7,6,1,9.539935985131896
2018,7,6,7,19.095898359343735
2018,7,6,11,6.916464891041162
2018,7,6,13,42.158774006840304
2018,7,6,19,109.44524184326905
2018,7,6,21,36.57142857142857
2018,7,6,29,211.74498215484235
2018,7,6,31,30.142857142857142
2018,7,6,37,91.26238642306552
2018,7,6,41,19.59433962264151
2018,7,6,47,255.0
2018,7,6,61,83.25732635070062
2018,7,6,65,75.08932592723026
2018,7,6,67,86.53991511256942
2018,7,6,71,75.23042247072623
2018,7,6,85,9.501437468393014
2018,7,6,89,112.37791046766965
2018,7,6,97,40.82183908045976
2018,7,6,99,45.12713794118024
2018,7,6,101,187.61340996168582
2018,7,6,107,165.46443542687237
2018,7,6,111,4.015490533562822
2018,7,6,113,263.2449514322224
2018,7,6,115,181.59255479969767
2018,7,31,13,483.6666666666667
2018,7,31,31,68.05882352941177
2018,7,31,45,103.49999999999999
2018,7,31,51,88.77777777777777
2018,7,31,55,327.8
2018,7,31,69,152.16666666666666
2018,7,31,79,8.666666666666666
2018,7,31,89,72.38888888888889
2018,7,31,111,10.583333333333334
2018,7,31,157,91.22222222222223
2018,7,31,179,222.5555555555556
2018,7,34,9,4.235294117647059
2018,7,34,33,10.297435897435898
2018,7,37,67,6.9035087719298245
2018,7,37,129,29.575604838709676
2018,7,37,147,72.63356973995272
2018,7,38,105,6.015625
2018,7,49,5,142.9375
2018,7,49,11,1014.3313131313132
2018,7,49,35,735.4418195561052
2018,7,53,67,53.4
2018,7,56,39,0.9404761904761904
2018,8,4,13,2.755153724172209
2018,8,6,1,5.161671758890737
2018,8,6,7,10.17202380952381
2018,8,6,11,1.1199999999999999
2018,8,6,13,36.479927874764364
2018,8,6,19,94.02708546127243
2018,8,6,21,9.369047619047619
2018,8,6,29,163.550052537287
2018,8,6,31,66.16666666666667
2018,8,6,37,73.06574247352025
2018,8,6,41,16.84733893557423
2018,8,6,61,63.66501232404476
2018,8,6,65,28.649700350260733
2018,8,6,67,82.24731463570244
2018,8,6,71,81.32274280259024
2018,8,6,83,6.083673469387755
2018,8,6,85,2.8651123213070115
2018,8,6,89,108.26628393087468
2018,8,6,97,36.184403153153156
2018,8,6,99,83.35260416666667
2018,8,6,101,44.37964139120297
2018,8,6,107,161.65158128802443
2018,8,6,111,11.603174603174601
2018,8,6,113,154.9995993654379
2018,8,6,115,41.75342931716763
2018,8,31,13,67.33333333333334
2018,8,31,31,67.58333333333333
2018,8,31,45,32.166666666666664
2018,8,31,51,137.66666666666666
2018,8,31,55,36.38333333333333
2018,8,31,69,114.75
2018,8,31,79,41.916666666666664
2018,8,31,89,181.33333333333334
2018,8,31,111,80.54545454545453
2018,8,31,157,112.33333333333331
2018,8,31,179,117.16666666666669
2018,8,34,9,4.736914600550964
2018,8,34,33,16.716381418092908
2018,8,37,67,27.58008658008658
2018,8,37,129,14.59426523297491
2018,8,37,147,73.12251984126985
2018,8,37,175,4.166666666666667
2018,8,38,105,9.040322580645162
2018,8,49,5,215.375
2018,8,49,11,1110.3983228511531
2018,8,49,35,695.1410116705345
2018,8,53,67,2.0
2018,8,56,39,1.90625
2018,9,4,13,4.446752738654148
2018,9,6,1,3.897042184151325
2018,9,6,7,6.212797619047619
2018,9,6,11,1.1133004926108374
2018,9,6,13,56.89421768707483
2018,9,6,19,93.93379885511251
2018,9,6,21,2.4448051948051948
2018,9,6,29,212.374135741888
2018,9,6,37,64.35642322848736
2018,9,6,41,8.35576923076923
2018,9,6,61,47.0047545333923
2018,9,6,65,82.81268565577008
2018,9,6,67,82.54852670968243
2018,9,6,71,50.52626994315056
2018,9,6,85,4.363855229591836
2018,9,6,89,41.69884490968915
2018,9,6,97,15.8007481648786
2018,9,6,99,94.04487239853094
2018,9,6,101,13.215274617221521
2018,9,6,107,102.19317111459968
2018,9,6,111,420.65806355806353
2018,9,6,113,85.45768015525088
2018,9,6,115,12.360487528344672
2018,9,31,13,4.083333333333334
2018,9,31,31,2.0
2018,9,31,45,7.166666666666666
2018,9,31,51,13.25
2018,9,31,55,96.13333333333333
2018,9,31,69,27.75
2018,9,31,79,14.75
2018,9,31,89,2.0
2018,9,31,111,3.333333333333333
2018,9,31,157,15.166666666666666
2018,9,31,179,12.166666666666668
2018,9,34,9,2.212121212121212
2018,9,34,33,18.85
2018,9,37,67,6.0
2018,9,37,129,43.65891472868217
2018,9,37,147,19.12280701754386
2018,9,38,105,0.58125
2018,9,49,11,301.3425692695214
2018,9,49,35,131.5319597766781
2018,9,53,67,1.5
2018,9,56,39,0.1428571428571428
2018,10,4,13,3.4362059620596206
2018,10,6,1,2.35165331955567
2018,10,6,7,3.503571428571428
2018,10,6,11,5.676719576719576
2018,10,6,13,60.64138831465565
2018,10,6,19,165.74663993478862
2018,10,6,21,5.714285714285714
2018,10,6,29,146.91421982213345
2018,10,6,37,58.47258915600799
2018,10,6,41,2.7535353535353533
2018,10,6,61,6.991208791208791
2018,10,6,65,70.68400001386546
2018,10,6,67,75.63234621262914
2018,10,6,71,34.922669922669925
2018,10,6,85,1.581857312487631
2018,10,6,89,1.96303410594613
2018,10,6,97,2.684179002310259
2018,10,6,99,210.87962962962962
2018,10,6,101,12.257703081232492
2018,10,6,107,58.99805516265912
2018,10,6,111,70.09764918625677
2018,10,6,113,64.51008285840197
2018,10,6,115,1.248780487804878
2018,10,34,9,2.052388289676425
2018,10,34,33,6.584615384615384
2018,10,37,67,17.73333333333333
2018,10,37,129,210.39999999999998
2018,10,37,147,8.013539651837524
2018,10,49,11,12.64864864864865
2018,10,49,35,9.617424242424242
2018,11,4,13,4.496992139284091
2018,11,6,1,1.9125356125356126
2018,11,6,7,1.8988095238095237
2018,11,6,13,0.34183673469387754
2018,11,6,19,27.001388888888886
2018,11,6,21,3.7142857142857144
2018,11,6,29,0.0504201680672268
2018,11,6,37,42.63001672240802
2018,11,6,61,0.9142857142857143
2018,11,6,65,55.86614345049426
2018,11,6,67,14.355151753971587
2018,11,6,71,44.45658263305322
2018,11,6,85,0.6788579958947564
2018,11,6,89,0.21633629528366338
2018,11,6,97,1.2222222222222223
2018,11,6,107,23.666666666666668
2018,11,6,111,0.052631578947368404
2018,11,6,113,7.347874149659864
2018,11,37,129,263.4908424908425
2018,11,37,147,14.25
2018,12,4,13,1.1470342522974102
2018,12,6,1,0.16298811544991498
2018,12,6,13,0.0142857142857142
2018,12,6,29,0.1142857142857142
2018,12,6,61,0.1041666666666666
2018,12,6,65,32.45
2018,12,6,67,3.20534477983938
2018,12,6,85,0.1515151515151514
2018,12,6,89,0.19816849816849802
2018,12,6,111,0.006079027355623
2018,12,6,113,1.2019230769230766
2018,12,37,129,17.0
2019,1,4,13,0.8590953465668726
2019,1,6,1,0.1262626262626262
2019,1,6,13,0.28942807625649897
2019,1,6,41,5.666666666666667
2019,1,6,61,0.5238095238095237
2019,1,6,65,23.019298245614035
2019,1,6,67,0.8619659909982488
2019,1,6,85,0.0619469026548672
2019,1,6,89,1.6302423112767939
2019,1,6,97,3.5
2019,1,6,111,0.0048426150121065
2019,1,6,113,0.9356319152251829
2019,2,4,13,0.5265042125110384
2019,2,6,1,1.1520572450805007
2019,2,6,13,0.096938775510204
2019,2,6,37,2.4705882352941178
2019,2,6,61,0.3571428571428571
2019,2,6,65,5.572681704260651
2019,2,6,67,0.8581910946196658
2019,2,6,71,3.321428571428571
2019,2,6,85,0.0062111801242236
2019,2,6,89,4.673537353735374
2019,2,6,111,0.0088495575221238
2019,2,6,113,1.0419832826747717
2019,2,37,147,0.5
2019,3,4,13,2.786574074074074
2019,3,6,1,23.417525773195877
2019,3,6,13,0.1600688468158347
2019,3,6,19,12.395983101865454
2019,3,6,31,9.0
2019,3,6,37,20.915959252971135
2019,3,6,61,0.6724137931034482
2019,3,6,65,138.12334368530023
2019,3,6,67,1.0822401952758915
2019,3,6,71,13.12741819531087
2019,3,6,85,0.014150943396226301
2019,3,6,89,3.253413253413253
2019,3,6,111,0.0150537634408602
2019,3,6,113,0.5581371009942436
2019,3,37,71,0.0
2019,3,37,129,31.77777777777778
2019,3,37,147,3.0
2019,4,4,13,7.314599106969521
2019,4,6,1,32.63630298273155
2019,4,6,7,1.7083333333333333
2019,4,6,13,0.26043737574552683
2019,4,6,19,26.60836189485151
2019,4,6,21,2.0
2019,4,6,29,98.13779618127444
2019,4,6,37,125.13846114552804
2019,4,6,41,5.189655172413794
2019,4,6,61,2.1194139194139194
2019,4,6,65,369.6037485840731
2019,4,6,67,17.18334122864832
2019,4,6,71,70.87785100471667
2019,4,6,83,0.6956521739130433
2019,4,6,85,0.6005747126436781
2019,4,6,89,4.294258252818035
2019,4,6,97,21.45
2019,4,6,107,38.13492958654249
2019,4,6,111,1.7619047619047619
2019,4,6,113,13.941892196299275
2019,4,37,67,4.0
2019,4,37,129,48.562784645413146
2019,4,37,133,55.857142857142854
2019,4,37,147,2.2222222222222223
2019,4,37,175,0.0
2019,4,49,35,2.1555555555555554
2019,5,4,13,4.697734790436712
2019,5,6,1,8.77889673157661
2019,5,6,7,7.14047619047619
2019,5,6,11,0.4340852130325814
2019,5,6,13,11.292770131308338
2019,5,6,19,45.01771509623858
2019,5,6,21,8.011904761904761
2019,5,6,29,149.96622419969958
2019,5,6,37,158.47277780718667
2019,5,6,41,15.899999999999999
2019,5,6,61,3.0924389119409863
2019,5,6,65,274.20763820876385
2019,5,6,67,60.31922862627407
2019,5,6,71,110.65284885360842
2019,5,6,75,0.5
2019,5,6,85,0.3702396129580593
2019,5,6,89,4.573997627520759
2019,5,6,97,24.67938542938543
2019,5,6,99,44.10225717153895
2019,5,6,101,2.2912371134020617
2019,5,6,107,51.33004101827534
2019,5,6,111,0.10114942528735621
2019,5,6,113,48.181969391732856
2019,5,6,115,5.157563025210084
2019,5,31,55,6.199999999999999
2019,5,31,79,0.3333333333333333
2019,5,34,3,5.538461538461538
2019,5,34,9,7.271585557299843
2019,5,34,21,0.87
2019,5,34,23,0.0099750623441396
2019,5,34,25,4.16
2019,5,34,31,9.857142857142858
2019,5,34,33,11.158415841584157
2019,5,37,67,4.95
2019,5,37,71,0.9
2019,5,37,129,35.30681818181818
2019,5,37,133,67.28571428571429
2019,5,37,147,5.0
2019,5,38,105,1.5
2019,5,49,11,16.955026455026456
2019,5,49,35,18.083755425336165
2019,6,4,13,4.010877071823204
2019,6,6,1,19.246424003675717
2019,6,6,7,22.305059523809526
2019,6,6,11,4.992857142857142
2019,6,6,13,29.421940686386915
2019,6,6,19,136.07149781735376
2019,6,6,21,77.97857142857143
2019,6,6,29,267.2562925992448
2019,6,6,31,262.4727272727273
2019,6,6,37,190.83352762450463
2019,6,6,41,30.781155015197566
2019,6,6,61,12.077549558188272
2019,6,6,65,192.23859646015612
2019,6,6,67,108.81756805858163
2019,6,6,71,155.30478927203066
2019,6,6,75,0.6666666666666667
2019,6,6,83,157.5
2019,6,6,85,5.480705249744159
2019,6,6,89,19.507368110816387
2019,6,6,97,41.36107249255213
2019,6,6,99,73.77079414575265
2019,6,6,101,17.284068799933767
2019,6,6,107,98.89193876229442
2019,6,6,111,90.15
2019,6,6,113,83.07162223741172
2019,6,6,115,67.87113936483684
2019,6,31,13,44.08333333333333
2019,6,31,31,10.0
2019,6,31,45,1.75
2019,6,31,51,59.83333333333333
2019,6,31,55,71.5
2019,6,31,69,43.45454545454545
2019,6,31,79,70.75
2019,6,31,89,37.0
2019,6,31,111,21.916666666666664
2019,6,31,157,0.6666666666666666
2019,6,31,179,26.8
2019,6,34,3,46.39852941176471
2019,6,34,9,7.400580551523948
2019,6,34,15,3.727272727272727
2019,6,34,17,3.330645161290323
2019,6,34,21,7.278270509977827
2019,6,34,23,6.9375
2019,6,34,25,12.452380952380953
2019,6,34,33,163.26765375854214
2019,6,37,67,4.375
2019,6,37,129,51.20952380952381
2019,6,37,133,22.611111111111114
2019,6,37,175,0.875
2019,6,38,105,10.654727793696274
2019,6,49,5,125.0
2019,6,49,11,221.15625000000003
2019,6,49,35,144.2052975221559
2019,6,53,67,84.125
2019,6,56,39,0.0689655172413793
2019,7,4,13,0.9602658371040723
2019,7,6,1,8.620208479271978
2019,7,6,7,26.107142857142854
2019,7,6,11,7.913690476190476
2019,7,6,13,15.65965394254868
2019,7,6,19,138.0381851894886
2019,7,6,21,73.5142857142857
2019,7,6,29,203.71950617287692
2019,7,6,31,218.16666666666669
2019,7,6,37,188.9953030546194
2019,7,6,41,26.42982456140351
2019,7,6,61,57.403733773928586
2019,7,6,65,66.34238558330456
2019,7,6,67,163.3728423750163
2019,7,6,71,172.82395530541984
2019,7,6,75,0.9130434782608695
2019,7,6,83,26.833333333333332
2019,7,6,85,6.602571708798007
2019,7,6,89,75.40118385016343
2019,7,6,97,41.734124265873675
2019,7,6,99,48.479819471395956
2019,7,6,101,77.8754328120137
2019,7,6,107,166.7658359735384
