state,statefp,county,countyfp,year,month,trap_type,species,num_sites,num_collection_events,num_trap_nights,num_adult_females_collected,num_collection_events_with_detection
California,06,San Bernardino,071,2014,1,OTHER,No Detection,2,4,4,0,0
California,06,San Bernardino,071,2014,2,CO2,Culex quinquefasciatus,16,54,54,17,4
California,06,San Bernardino,071,2014,2,CO2,Culex stigmatosoma,16,54,54,2,1
California,06,San Bernardino,071,2014,2,CO2,Culex tarsalis,16,54,54,3,2
California,06,San Bernardino,071,2014,2,GRAV,Culex quinquefasciatus,25,75,75,338,46
California,06,San Bernardino,071,2014,2,GRAV,Culex stigmatosoma,25,75,75,5,4
California,06,San Bernardino,071,2014,2,OTHER,No Detection,2,6,6,0,0
California,06,San Bernardino,071,2014,3,CO2,Culex quinquefasciatus,16,36,36,86,10
California,06,San Bernardino,071,2014,3,CO2,Culex stigmatosoma,16,36,36,7,3
California,06,San Bernardino,071,2014,3,CO2,Culex tarsalis,16,36,36,90,9
California,06,San Bernardino,071,2014,3,GRAV,Culex quinquefasciatus,25,50,50,433,36
California,06,San Bernardino,071,2014,3,GRAV,Culex stigmatosoma,25,50,50,11,9
California,06,San Bernardino,071,2014,3,GRAV,Culex tarsalis,25,50,50,2,1
California,06,San Bernardino,071,2014,3,OTHER,Culex quinquefasciatus,2,4,4,1,1
California,06,San Bernardino,071,2014,4,CO2,Culex quinquefasciatus,16,54,54,173,17
California,06,San Bernardino,071,2014,4,CO2,Culex stigmatosoma,16,54,54,10,5
California,06,San Bernardino,071,2014,4,CO2,Culex tarsalis,16,54,54,35,9
California,06,San Bernardino,071,2014,4,GRAV,Culex quinquefasciatus,25,75,75,2168,55
California,06,San Bernardino,071,2014,4,GRAV,Culex stigmatosoma,25,75,75,15,10
California,06,San Bernardino,071,2014,4,OTHER,No Detection,2,6,6,0,0
California,06,San Bernardino,071,2014,5,CO2,Culex quinquefasciatus,16,72,72,39,12
California,06,San Bernardino,071,2014,5,CO2,Culex stigmatosoma,16,72,72,10,4
California,06,San Bernardino,071,2014,5,CO2,Culex tarsalis,16,72,72,23,9
California,06,San Bernardino,071,2014,5,GRAV,Culex quinquefasciatus,25,100,100,767,60
California,06,San Bernardino,071,2014,5,GRAV,Culex stigmatosoma,25,100,100,18,13
California,06,San Bernardino,071,2014,5,GRAV,Culex tarsalis,25,100,100,13,8
California,06,San Bernardino,071,2014,6,CO2,Culex quinquefasciatus,16,72,72,608,40
California,06,San Bernardino,071,2014,6,CO2,Culex stigmatosoma,16,72,72,58,20
California,06,San Bernardino,071,2014,6,CO2,Culex tarsalis,16,72,72,169,19
California,06,San Bernardino,071,2014,6,GRAV,Culex quinquefasciatus,25,100,100,1370,83
California,06,San Bernardino,071,2014,6,GRAV,Culex stigmatosoma,25,100,100,31,21
California,06,San Bernardino,071,2014,6,GRAV,Culex tarsalis,25,100,100,4,2
California,06,San Bernardino,071,2014,6,OTHER,Culex quinquefasciatus,2,8,8,13,3
California,06,San Bernardino,071,2014,6,OTHER,Culex stigmatosoma,2,8,8,12,4
California,06,San Bernardino,071,2014,6,OTHER,Culex tarsalis,2,8,8,2,1
California,06,San Bernardino,071,2014,7,CO2,Culex quinquefasciatus,16,90,90,1150,64
California,06,San Bernardino,071,2014,7,CO2,Culex stigmatosoma,16,90,90,145,40
California,06,San Bernardino,071,2014,7,CO2,Culex tarsalis,16,90,90,769,34
California,06,San Bernardino,071,2014,7,GRAV,Culex quinquefasciatus,25,125,125,1841,107
California,06,San Bernardino,071,2014,7,GRAV,Culex stigmatosoma,25,125,125,79,40
California,06,San Bernardino,071,2014,7,GRAV,Culex tarsalis,25,125,125,7,7
California,06,San Bernardino,071,2014,7,OTHER,Culex quinquefasciatus,2,10,10,7,2
California,06,San Bernardino,071,2014,7,OTHER,Culex stigmatosoma,2,10,10,16,4
California,06,San Bernardino,071,2014,7,OTHER,Culex tarsalis,2,10,10,4,2
California,06,San Bernardino,071,2014,8,CO2,Culex quinquefasciatus,16,72,72,2216,54
California,06,San Bernardino,071,2014,8,CO2,Culex stigmatosoma,16,72,72,139,25
California,06,San Bernardino,071,2014,8,CO2,Culex tarsalis,16,72,72,297,28
California,06,San Bernardino,071,2014,8,GRAV,Culex quinquefasciatus,25,100,100,777,81
California,06,San Bernardino,071,2014,8,GRAV,Culex stigmatosoma,25,100,100,21,15
California,06,San Bernardino,071,2014,8,GRAV,Culex tarsalis,25,100,100,1,1
California,06,San Bernardino,071,2014,8,OTHER,Culex quinquefasciatus,2,8,8,99,6
California,06,San Bernardino,071,2014,8,OTHER,Culex stigmatosoma,2,8,8,4,1
California,06,San Bernardino,071,2014,8,OTHER,Culex tarsalis,2,8,8,1,1
California,06,San Bernardino,071,2014,9,CO2,Culex quinquefasciatus,16,72,72,1054,48
California,06,San Bernardino,071,2014,9,CO2,Culex stigmatosoma,16,72,72,58,19
California,06,San Bernardino,071,2014,9,CO2,Culex tarsalis,16,72,72,111,21
California,06,San Bernardino,071,2014,9,GRAV,Culex quinquefasciatus,25,100,100,652,73
California,06,San Bernardino,071,2014,9,GRAV,Culex stigmatosoma,25,100,100,12,12
California,06,San Bernardino,071,2014,9,GRAV,Culex tarsalis,25,100,100,1,1
California,06,San Bernardino,071,2014,9,OTHER,Culex quinquefasciatus,2,8,8,15,5
California,06,San Bernardino,071,2014,9,OTHER,Culex stigmatosoma,2,8,8,10,3
California,06,San Bernardino,071,2014,9,OTHER,Culex tarsalis,2,8,8,4,1
California,06,San Bernardino,071,2014,10,CO2,Culex quinquefasciatus,16,90,90,481,47
California,06,San Bernardino,071,2014,10,CO2,Culex stigmatosoma,16,90,90,67,25
California,06,San Bernardino,071,2014,10,CO2,Culex tarsalis,16,90,90,439,22
California,06,San Bernardino,071,2014,10,GRAV,Culex quinquefasciatus,25,125,125,705,82
California,06,San Bernardino,071,2014,10,GRAV,Culex stigmatosoma,25,125,125,8,7
California,06,San Bernardino,071,2014,10,GRAV,Culex tarsalis,25,125,125,1,1
California,06,San Bernardino,071,2014,10,OTHER,Culex quinquefasciatus,2,10,10,15,4
California,06,San Bernardino,071,2014,10,OTHER,Culex stigmatosoma,2,10,10,7,2
California,06,San Bernardino,071,2014,11,CO2,Culex quinquefasciatus,16,54,54,182,26
California,06,San Bernardino,071,2014,11,CO2,Culex stigmatosoma,16,54,54,19,11
California,06,San Bernardino,071,2014,11,CO2,Culex tarsalis,16,54,54,56,11
California,06,San Bernardino,071,2014,11,GRAV,Culex quinquefasciatus,25,75,75,397,48
California,06,San Bernardino,071,2014,11,GRAV,Culex stigmatosoma,25,75,75,4,4
California,06,San Bernardino,071,2014,11,OTHER,Culex quinquefasciatus,2,6,6,1,1
California,06,San Bernardino,071,2015,1,CO2,Culex quinquefasciatus,16,18,18,8,7
California,06,San Bernardino,071,2015,1,CO2,Culex stigmatosoma,16,18,18,3,1
California,06,San Bernardino,071,2015,1,GRAV,Culex quinquefasciatus,25,25,25,486,22
California,06,San Bernardino,071,2015,1,GRAV,Culex stigmatosoma,25,25,25,9,6
California,06,San Bernardino,071,2015,1,OTHER,No Detection,2,2,2,0,0
California,06,San Bernardino,071,2015,2,CO2,Culex quinquefasciatus,17,19,19,62,12
California,06,San Bernardino,071,2015,2,CO2,Culex stigmatosoma,17,19,19,13,6
California,06,San Bernardino,071,2015,2,CO2,Culex tarsalis,17,19,19,22,5
California,06,San Bernardino,071,2015,2,GRAV,Culex quinquefasciatus,25,25,25,608,24
California,06,San Bernardino,071,2015,2,GRAV,Culex stigmatosoma,25,25,25,17,9
California,06,San Bernardino,071,2015,2,OTHER,Culex quinquefasciatus,2,2,2,6,2
California,06,San Bernardino,071,2015,3,CO2,Culex quinquefasciatus,17,38,38,187,18
California,06,San Bernardino,071,2015,3,CO2,Culex stigmatosoma,17,38,38,103,16
California,06,San Bernardino,071,2015,3,CO2,Culex tarsalis,17,38,38,189,19
California,06,San Bernardino,071,2015,3,GRAV,Culex quinquefasciatus,25,50,50,381,31
California,06,San Bernardino,071,2015,3,GRAV,Culex stigmatosoma,25,50,50,17,10
California,06,San Bernardino,071,2015,3,OTHER,Culex quinquefasciatus,2,4,4,2,1
California,06,San Bernardino,071,2015,3,OTHER,Culex stigmatosoma,2,4,4,3,1
California,06,San Bernardino,071,2015,4,CO2,Culex quinquefasciatus,17,95,95,767,64
California,06,San Bernardino,071,2015,4,CO2,Culex stigmatosoma,17,95,95,292,34
California,06,San Bernardino,071,2015,4,CO2,Culex tarsalis,17,95,95,301,54
California,06,San Bernardino,071,2015,4,GRAV,Culex quinquefasciatus,25,125,125,3111,99
California,06,San Bernardino,071,2015,4,GRAV,Culex stigmatosoma,25,125,125,212,62
California,06,San Bernardino,071,2015,4,GRAV,Culex tarsalis,25,125,125,1,1
California,06,San Bernardino,071,2015,4,OTHER,Culex quinquefasciatus,2,10,10,14,6
California,06,San Bernardino,071,2015,4,OTHER,Culex stigmatosoma,2,10,10,21,6
California,06,San Bernardino,071,2015,4,OTHER,Culex tarsalis,2,10,10,3,3
California,06,San Bernardino,071,2015,5,CO2,Culex quinquefasciatus,17,76,76,435,49
California,06,San Bernardino,071,2015,5,CO2,Culex stigmatosoma,17,76,76,378,32
California,06,San Bernardino,071,2015,5,CO2,Culex tarsalis,17,76,76,159,30
California,06,San Bernardino,071,2015,5,GRAV,Culex quinquefasciatus,25,100,100,1173,84
California,06,San Bernardino,071,2015,5,GRAV,Culex stigmatosoma,25,100,100,113,44
California,06,San Bernardino,071,2015,5,OTHER,Culex quinquefasciatus,2,8,8,9,3
California,06,San Bernardino,071,2015,5,OTHER,Culex stigmatosoma,2,8,8,15,2
California,06,San Bernardino,071,2015,5,OTHER,Culex tarsalis,2,8,8,1,1
California,06,San Bernardino,071,2015,6,CO2,Culex quinquefasciatus,17,95,95,2180,68
California,06,San Bernardino,071,2015,6,CO2,Culex stigmatosoma,17,95,95,1058,45
California,06,San Bernardino,071,2015,6,CO2,Culex tarsalis,17,95,95,129,34
California,06,San Bernardino,071,2015,6,GRAV,Culex quinquefasciatus,25,125,125,5211,115
California,06,San Bernardino,071,2015,6,GRAV,Culex stigmatosoma,25,125,125,350,86
California,06,San Bernardino,071,2015,6,GRAV,Culex tarsalis,25,125,125,4,4
California,06,San Bernardino,071,2015,6,OTHER,Culex quinquefasciatus,2,10,10,50,5
California,06,San Bernardino,071,2015,6,OTHER,Culex stigmatosoma,2,10,10,25,6
California,06,San Bernardino,071,2015,6,OTHER,Culex tarsalis,2,10,10,4,3
California,06,San Bernardino,071,2015,7,CO2,Culex quinquefasciatus,17,75,75,1392,51
California,06,San Bernardino,071,2015,7,CO2,Culex stigmatosoma,17,75,75,427,23
California,06,San Bernardino,071,2015,7,CO2,Culex tarsalis,17,75,75,52,19
California,06,San Bernardino,071,2015,7,GRAV,Culex quinquefasciatus,25,100,100,1823,89
California,06,San Bernardino,071,2015,7,GRAV,Culex stigmatosoma,25,100,100,119,51
California,06,San Bernardino,071,2015,7,GRAV,Culex tarsalis,25,100,100,1,1
California,06,San Bernardino,071,2015,7,OTHER,Culex quinquefasciatus,2,8,8,40,6
California,06,San Bernardino,071,2015,7,OTHER,Culex stigmatosoma,2,8,8,25,6
California,06,San Bernardino,071,2015,7,OTHER,Culex tarsalis,2,8,8,2,2
California,06,San Bernardino,071,2015,8,CO2,Culex quinquefasciatus,17,38,38,709,30
California,06,San Bernardino,071,2015,8,CO2,Culex stigmatosoma,17,38,38,161,15
California,06,San Bernardino,071,2015,8,CO2,Culex tarsalis,17,38,38,46,9
California,06,San Bernardino,071,2015,8,GRAV,Culex quinquefasciatus,41,138,138,2802,119
California,06,San Bernardino,071,2015,8,GRAV,Culex stigmatosoma,41,138,138,131,54
California,06,San Bernardino,071,2015,8,GRAV,Culex tarsalis,41,138,138,4,4
California,06,San Bernardino,071,2015,8,OTHER,Culex quinquefasciatus,2,8,8,18,6
California,06,San Bernardino,071,2015,8,OTHER,Culex stigmatosoma,2,8,8,11,5
California,06,San Bernardino,071,2015,8,OTHER,Culex tarsalis,2,8,8,2,1
California,06,San Bernardino,071,2015,9,BGS,Culex quinquefasciatus,2,3,5,1,1
California,06,San Bernardino,071,2015,9,CO2,Culex quinquefasciatus,18,98,98,1808,72
California,06,San Bernardino,071,2015,9,CO2,Culex stigmatosoma,18,98,98,448,42
California,06,San Bernardino,071,2015,9,CO2,Culex tarsalis,18,98,98,1521,30
California,06,San Bernardino,071,2015,9,GRAV,Culex quinquefasciatus,25,128,128,1574,114
California,06,San Bernardino,071,2015,9,GRAV,Culex stigmatosoma,25,128,128,59,33
California,06,San Bernardino,071,2015,9,OTHER,Culex quinquefasciatus,2,10,10,7,3
California,06,San Bernardino,071,2015,9,OTHER,Culex stigmatosoma,2,10,10,3,2
California,06,San Bernardino,071,2015,10,BGS,Culex quinquefasciatus,2,19,45,69,16
California,06,San Bernardino,071,2015,10,CO2,Culex quinquefasciatus,18,86,86,1951,73
California,06,San Bernardino,071,2015,10,CO2,Culex stigmatosoma,18,86,86,356,46
California,06,San Bernardino,071,2015,10,CO2,Culex tarsalis,18,86,86,724,43
California,06,San Bernardino,071,2015,10,GRAV,Culex quinquefasciatus,25,103,103,3565,96
California,06,San Bernardino,071,2015,10,GRAV,Culex stigmatosoma,25,103,103,54,21
California,06,San Bernardino,071,2015,10,OTHER,Culex quinquefasciatus,3,23,39,45,8
California,06,San Bernardino,071,2015,10,OTHER,Culex stigmatosoma,3,23,39,13,4
California,06,San Bernardino,071,2015,11,BGS,Culex quinquefasciatus,2,15,46,8,5
California,06,San Bernardino,071,2015,11,BGS,Culex stigmatosoma,2,15,46,2,1
California,06,San Bernardino,071,2015,11,CO2,Culex quinquefasciatus,18,51,51,455,36
California,06,San Bernardino,071,2015,11,CO2,Culex stigmatosoma,18,51,51,50,4
California,06,San Bernardino,071,2015,11,CO2,Culex tarsalis,18,51,51,18,5
California,06,San Bernardino,071,2015,11,GRAV,Culex quinquefasciatus,25,65,65,985,52
California,06,San Bernardino,071,2015,11,GRAV,Culex stigmatosoma,25,65,65,7,6
California,06,San Bernardino,071,2015,11,OTHER,Culex quinquefasciatus,3,24,66,6,1
California,06,San Bernardino,071,2015,11,OTHER,Culex stigmatosoma,3,24,66,3,2
California,06,San Bernardino,071,2015,12,BGS,Culex quinquefasciatus,1,6,19,2,1
California,06,San Bernardino,071,2015,12,OTHER,No Detection,1,16,48,0,0
California,06,San Bernardino,071,2016,1,CO2,Culex quinquefasciatus,20,22,22,5,5
California,06,San Bernardino,071,2016,1,GRAV,Culex quinquefasciatus,27,52,52,229,35
California,06,San Bernardino,071,2016,1,GRAV,Culex stigmatosoma,27,52,52,13,7
California,06,San Bernardino,071,2016,2,BGS,Culex quinquefasciatus,1,4,8,1,1
California,06,San Bernardino,071,2016,2,CO2,Culex quinquefasciatus,18,22,22,8,6
California,06,San Bernardino,071,2016,2,CO2,Culex stigmatosoma,18,22,22,15,2
California,06,San Bernardino,071,2016,2,CO2,Culex tarsalis,18,22,22,6,2
California,06,San Bernardino,071,2016,2,GRAV,Culex quinquefasciatus,27,79,79,806,64
California,06,San Bernardino,071,2016,2,GRAV,Culex stigmatosoma,27,79,79,113,33
California,06,San Bernardino,071,2016,2,GRAV,Culex tarsalis,27,79,79,2,2
California,06,San Bernardino,071,2016,2,OTHER,No Detection,2,4,4,0,0
California,06,San Bernardino,071,2016,3,BGS,Culex quinquefasciatus,2,22,68,13,6
California,06,San Bernardino,071,2016,3,CO2,Culex quinquefasciatus,19,61,61,51,21
California,06,San Bernardino,071,2016,3,CO2,Culex stigmatosoma,19,61,61,49,15
California,06,San Bernardino,071,2016,3,CO2,Culex tarsalis,19,61,61,65,18
California,06,San Bernardino,071,2016,3,GRAV,Culex quinquefasciatus,27,80,80,1000,59
California,06,San Bernardino,071,2016,3,GRAV,Culex stigmatosoma,27,80,80,41,25
California,06,San Bernardino,071,2016,3,GRAV,Culex tarsalis,27,80,80,1,1
California,06,San Bernardino,071,2016,3,OTHER,Culex quinquefasciatus,2,6,6,1,1
California,06,San Bernardino,071,2016,3,OTHER,Culex stigmatosoma,2,6,6,1,1
California,06,San Bernardino,071,2016,3,OTHER,Culex tarsalis,2,6,6,2,2
California,06,San Bernardino,071,2016,4,BGS,Culex quinquefasciatus,2,7,37,13,4
California,06,San Bernardino,071,2016,4,CO2,Culex quinquefasciatus,20,85,85,202,37
California,06,San Bernardino,071,2016,4,CO2,Culex stigmatosoma,20,85,85,67,17
California,06,San Bernardino,071,2016,4,CO2,Culex tarsalis,20,85,85,276,47
California,06,San Bernardino,071,2016,4,GRAV,Culex quinquefasciatus,27,108,108,3394,101
California,06,San Bernardino,071,2016,4,GRAV,Culex stigmatosoma,27,108,108,166,45
California,06,San Bernardino,071,2016,4,GRAV,Culex tarsalis,27,108,108,3,3
California,06,San Bernardino,071,2016,4,OTHER,Culex quinquefasciatus,2,8,8,5,3
California,06,San Bernardino,071,2016,4,OTHER,Culex stigmatosoma,2,8,8,3,2
California,06,San Bernardino,071,2016,4,OTHER,Culex tarsalis,2,8,8,3,3
California,06,San Bernardino,071,2016,5,BGS,No Detection,1,4,29,0,0
California,06,San Bernardino,071,2016,5,CO2,Culex quinquefasciatus,17,76,76,230,42
California,06,San Bernardino,071,2016,5,CO2,Culex stigmatosoma,17,76,76,163,26
California,06,San Bernardino,071,2016,5,CO2,Culex tarsalis,17,76,76,334,31
California,06,San Bernardino,071,2016,5,GRAV,Culex quinquefasciatus,26,104,104,3095,100
California,06,San Bernardino,071,2016,5,GRAV,Culex stigmatosoma,26,104,104,137,43
California,06,San Bernardino,071,2016,5,OTHER,Culex quinquefasciatus,2,8,8,12,4
California,06,San Bernardino,071,2016,5,OTHER,Culex stigmatosoma,2,8,8,14,4
California,06,San Bernardino,071,2016,5,OTHER,Culex tarsalis,2,8,8,4,3
California,06,San Bernardino,071,2016,6,BGS,Culex quinquefasciatus,2,8,56,19,3
California,06,San Bernardino,071,2016,6,BGS,Culex stigmatosoma,2,8,56,4,1
California,06,San Bernardino,071,2016,6,CO2,Culex quinquefasciatus,17,95,95,1107,76
California,06,San Bernardino,071,2016,6,CO2,Culex stigmatosoma,17,95,95,511,40
California,06,San Bernardino,071,2016,6,CO2,Culex tarsalis,17,95,95,1287,45
California,06,San Bernardino,071,2016,6,GRAV,Culex quinquefasciatus,26,130,130,3030,126
California,06,San Bernardino,071,2016,6,GRAV,Culex stigmatosoma,26,130,130,275,74
California,06,San Bernardino,071,2016,6,GRAV,Culex tarsalis,26,130,130,6,3
California,06,San Bernardino,071,2016,6,OTHER,Culex quinquefasciatus,2,10,10,18,5
California,06,San Bernardino,071,2016,6,OTHER,Culex stigmatosoma,2,10,10,45,7
California,06,San Bernardino,071,2016,6,OTHER,Culex tarsalis,2,10,10,2,2
California,06,San Bernardino,071,2016,7,BGS,Culex quinquefasciatus,3,7,49,44,6
California,06,San Bernardino,071,2016,7,BGS,Culex stigmatosoma,3,7,49,1,1
California,06,San Bernardino,071,2016,7,CO2,Culex quinquefasciatus,17,76,76,2231,67
California,06,San Bernardino,071,2016,7,CO2,Culex stigmatosoma,17,76,76,178,32
California,06,San Bernardino,071,2016,7,CO2,Culex tarsalis,17,76,76,818,36
California,06,San Bernardino,071,2016,7,GRAV,Culex quinquefasciatus,26,104,104,2088,102
California,06,San Bernardino,071,2016,7,GRAV,Culex stigmatosoma,26,104,104,139,50
California,06,San Bernardino,071,2016,7,OTHER,Culex quinquefasciatus,2,8,8,141,6
California,06,San Bernardino,071,2016,7,OTHER,Culex stigmatosoma,2,8,8,37,7
California,06,San Bernardino,071,2016,7,OTHER,Culex tarsalis,2,8,8,1,1
California,06,San Bernardino,071,2016,8,BGS,Culex quinquefasciatus,3,9,60,8,4
California,06,San Bernardino,071,2016,8,BGS,Culex stigmatosoma,3,9,60,2,1
California,06,San Bernardino,071,2016,8,CO2,Culex quinquefasciatus,17,95,95,2989,90
California,06,San Bernardino,071,2016,8,CO2,Culex stigmatosoma,17,95,95,290,33
California,06,San Bernardino,071,2016,8,CO2,Culex tarsalis,17,95,95,374,35
California,06,San Bernardino,071,2016,8,GRAV,Culex quinquefasciatus,26,130,130,1572,124
California,06,San Bernardino,071,2016,8,GRAV,Culex stigmatosoma,26,130,130,101,40
California,06,San Bernardino,071,2016,8,GRAV,Culex tarsalis,26,130,130,9,3
California,06,San Bernardino,071,2016,8,OTHER,Culex quinquefasciatus,2,10,10,19,5
California,06,San Bernardino,071,2016,8,OTHER,Culex stigmatosoma,2,10,10,7,4
California,06,San Bernardino,071,2016,9,BGS,Culex quinquefasciatus,7,22,154,30,9
California,06,San Bernardino,071,2016,9,BGS,Culex stigmatosoma,7,22,154,4,3
California,06,San Bernardino,071,2016,9,CO2,Culex quinquefasciatus,17,76,76,2526,70
California,06,San Bernardino,071,2016,9,CO2,Culex stigmatosoma,17,76,76,224,36
California,06,San Bernardino,071,2016,9,CO2,Culex tarsalis,17,76,76,3681,42
California,06,San Bernardino,071,2016,9,GRAV,Culex quinquefasciatus,26,104,104,1192,102
California,06,San Bernardino,071,2016,9,GRAV,Culex stigmatosoma,26,104,104,39,18
California,06,San Bernardino,071,2016,9,GRAV,Culex tarsalis,26,104,104,10,6
California,06,San Bernardino,071,2016,9,OTHER,Culex quinquefasciatus,2,8,8,3,3
California,06,San Bernardino,071,2016,9,OTHER,Culex stigmatosoma,2,8,8,5,2
California,06,San Bernardino,071,2016,9,OTHER,Culex tarsalis,2,8,8,2,1
California,06,San Bernardino,071,2016,10,BGS,Culex quinquefasciatus,4,15,105,9,7
California,06,San Bernardino,071,2016,10,CO2,Culex quinquefasciatus,17,57,57,1992,51
